path_img,IMAGE\LABEL,airplane,bare-soil,buildings,cars,chaparral,court,dock,field,grass,mobile-home,pavement,sand,sea,ship,tanks,trees,water
UCMerced_LandUse/Images/storagetanks/storagetanks29.tif,storagetanks29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
UCMerced_LandUse/Images/storagetanks/storagetanks32.tif,storagetanks32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
UCMerced_LandUse/Images/storagetanks/storagetanks36.tif,storagetanks36,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
UCMerced_LandUse/Images/storagetanks/storagetanks71.tif,storagetanks71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
UCMerced_LandUse/Images/tenniscourt/tenniscourt02.tif,tenniscourt02,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/tenniscourt/tenniscourt05.tif,tenniscourt05,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/tenniscourt/tenniscourt06.tif,tenniscourt06,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/tenniscourt/tenniscourt07.tif,tenniscourt07,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/tenniscourt/tenniscourt10.tif,tenniscourt10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/tenniscourt/tenniscourt11.tif,tenniscourt11,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/tenniscourt/tenniscourt16.tif,tenniscourt16,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/tenniscourt/tenniscourt20.tif,tenniscourt20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/tenniscourt/tenniscourt25.tif,tenniscourt25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/tenniscourt/tenniscourt39.tif,tenniscourt39,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
