path_img,IMAGE\LABEL,airplane,bare-soil,buildings,cars,chaparral,court,dock,field,grass,mobile-home,pavement,sand,sea,ship,tanks,trees,water
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond75.tif,baseballdiamond75,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond76.tif,baseballdiamond76,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond77.tif,baseballdiamond77,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond78.tif,baseballdiamond78,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond80.tif,baseballdiamond80,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond81.tif,baseballdiamond81,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond82.tif,baseballdiamond82,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond83.tif,baseballdiamond83,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond84.tif,baseballdiamond84,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond85.tif,baseballdiamond85,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond86.tif,baseballdiamond86,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond87.tif,baseballdiamond87,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond88.tif,baseballdiamond88,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond90.tif,baseballdiamond90,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond92.tif,baseballdiamond92,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond93.tif,baseballdiamond93,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond94.tif,baseballdiamond94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond97.tif,baseballdiamond97,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1
UCMerced_LandUse/Images/baseballdiamond/baseballdiamond98.tif,baseballdiamond98,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
UCMerced_LandUse/Images/beach/beach03.tif,beach03,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
UCMerced_LandUse/Images/beach/beach05.tif,beach05,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1
UCMerced_LandUse/Images/beach/beach10.tif,beach10,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
UCMerced_LandUse/Images/beach/beach13.tif,beach13,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0
UCMerced_LandUse/Images/beach/beach17.tif,beach17,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach20.tif,beach20,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0
UCMerced_LandUse/Images/beach/beach21.tif,beach21,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
UCMerced_LandUse/Images/beach/beach22.tif,beach22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
UCMerced_LandUse/Images/beach/beach24.tif,beach24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/beach/beach26.tif,beach26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UCMerced_LandUse/Images/beach/beach27.tif,beach27,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0
UCMerced_LandUse/Images/beach/beach28.tif,beach28,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0
UCMerced_LandUse/Images/beach/beach29.tif,beach29,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
UCMerced_LandUse/Images/beach/beach30.tif,beach30,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1
UCMerced_LandUse/Images/beach/beach31.tif,beach31,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
UCMerced_LandUse/Images/beach/beach32.tif,beach32,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
UCMerced_LandUse/Images/beach/beach33.tif,beach33,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
UCMerced_LandUse/Images/beach/beach34.tif,beach34,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach35.tif,beach35,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach36.tif,beach36,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0
UCMerced_LandUse/Images/beach/beach37.tif,beach37,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
UCMerced_LandUse/Images/beach/beach38.tif,beach38,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
UCMerced_LandUse/Images/beach/beach41.tif,beach41,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
UCMerced_LandUse/Images/beach/beach42.tif,beach42,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
UCMerced_LandUse/Images/beach/beach43.tif,beach43,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1
UCMerced_LandUse/Images/beach/beach44.tif,beach44,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0
UCMerced_LandUse/Images/beach/beach45.tif,beach45,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1
UCMerced_LandUse/Images/beach/beach46.tif,beach46,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
UCMerced_LandUse/Images/beach/beach47.tif,beach47,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach48.tif,beach48,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach49.tif,beach49,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
UCMerced_LandUse/Images/beach/beach50.tif,beach50,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach51.tif,beach51,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
UCMerced_LandUse/Images/beach/beach52.tif,beach52,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach53.tif,beach53,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach54.tif,beach54,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0
UCMerced_LandUse/Images/beach/beach55.tif,beach55,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0
UCMerced_LandUse/Images/beach/beach56.tif,beach56,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
UCMerced_LandUse/Images/beach/beach57.tif,beach57,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach58.tif,beach58,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
UCMerced_LandUse/Images/beach/beach59.tif,beach59,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach60.tif,beach60,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0
UCMerced_LandUse/Images/beach/beach61.tif,beach61,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1
UCMerced_LandUse/Images/beach/beach62.tif,beach62,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach63.tif,beach63,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0
UCMerced_LandUse/Images/beach/beach64.tif,beach64,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
UCMerced_LandUse/Images/beach/beach65.tif,beach65,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach66.tif,beach66,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
UCMerced_LandUse/Images/beach/beach67.tif,beach67,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0
UCMerced_LandUse/Images/beach/beach68.tif,beach68,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1
UCMerced_LandUse/Images/beach/beach69.tif,beach69,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach70.tif,beach70,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
UCMerced_LandUse/Images/beach/beach71.tif,beach71,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach72.tif,beach72,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
UCMerced_LandUse/Images/beach/beach73.tif,beach73,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach74.tif,beach74,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
UCMerced_LandUse/Images/beach/beach75.tif,beach75,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
UCMerced_LandUse/Images/beach/beach76.tif,beach76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/beach/beach77.tif,beach77,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
UCMerced_LandUse/Images/beach/beach78.tif,beach78,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0
UCMerced_LandUse/Images/beach/beach79.tif,beach79,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/beach/beach80.tif,beach80,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0
UCMerced_LandUse/Images/beach/beach81.tif,beach81,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
UCMerced_LandUse/Images/beach/beach82.tif,beach82,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
UCMerced_LandUse/Images/beach/beach83.tif,beach83,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0
UCMerced_LandUse/Images/beach/beach84.tif,beach84,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
UCMerced_LandUse/Images/beach/beach85.tif,beach85,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach86.tif,beach86,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
UCMerced_LandUse/Images/beach/beach87.tif,beach87,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0
UCMerced_LandUse/Images/beach/beach88.tif,beach88,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
UCMerced_LandUse/Images/beach/beach89.tif,beach89,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
UCMerced_LandUse/Images/beach/beach90.tif,beach90,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/beach/beach91.tif,beach91,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach92.tif,beach92,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
UCMerced_LandUse/Images/beach/beach93.tif,beach93,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach94.tif,beach94,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0
UCMerced_LandUse/Images/beach/beach95.tif,beach95,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
UCMerced_LandUse/Images/beach/beach96.tif,beach96,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
UCMerced_LandUse/Images/beach/beach97.tif,beach97,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
UCMerced_LandUse/Images/beach/beach98.tif,beach98,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
UCMerced_LandUse/Images/beach/beach99.tif,beach99,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0
UCMerced_LandUse/Images/buildings/buildings01.tif,buildings01,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings04.tif,buildings04,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
UCMerced_LandUse/Images/buildings/buildings05.tif,buildings05,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0
UCMerced_LandUse/Images/buildings/buildings07.tif,buildings07,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings12.tif,buildings12,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings13.tif,buildings13,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings16.tif,buildings16,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1
UCMerced_LandUse/Images/buildings/buildings17.tif,buildings17,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
UCMerced_LandUse/Images/buildings/buildings18.tif,buildings18,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
UCMerced_LandUse/Images/buildings/buildings20.tif,buildings20,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0
UCMerced_LandUse/Images/buildings/buildings22.tif,buildings22,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings23.tif,buildings23,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings24.tif,buildings24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings25.tif,buildings25,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings26.tif,buildings26,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
UCMerced_LandUse/Images/buildings/buildings29.tif,buildings29,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0
UCMerced_LandUse/Images/buildings/buildings30.tif,buildings30,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings33.tif,buildings33,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings34.tif,buildings34,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings36.tif,buildings36,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings38.tif,buildings38,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings43.tif,buildings43,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1
UCMerced_LandUse/Images/buildings/buildings44.tif,buildings44,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings45.tif,buildings45,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
UCMerced_LandUse/Images/buildings/buildings46.tif,buildings46,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0
UCMerced_LandUse/Images/buildings/buildings48.tif,buildings48,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
UCMerced_LandUse/Images/buildings/buildings49.tif,buildings49,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings50.tif,buildings50,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings51.tif,buildings51,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings52.tif,buildings52,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
UCMerced_LandUse/Images/buildings/buildings54.tif,buildings54,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings55.tif,buildings55,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings56.tif,buildings56,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0
UCMerced_LandUse/Images/buildings/buildings57.tif,buildings57,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
UCMerced_LandUse/Images/buildings/buildings59.tif,buildings59,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
UCMerced_LandUse/Images/buildings/buildings62.tif,buildings62,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings63.tif,buildings63,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings64.tif,buildings64,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0
UCMerced_LandUse/Images/buildings/buildings65.tif,buildings65,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings67.tif,buildings67,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings70.tif,buildings70,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
UCMerced_LandUse/Images/buildings/buildings71.tif,buildings71,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0
UCMerced_LandUse/Images/buildings/buildings72.tif,buildings72,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
UCMerced_LandUse/Images/buildings/buildings77.tif,buildings77,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
UCMerced_LandUse/Images/buildings/buildings80.tif,buildings80,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings82.tif,buildings82,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings83.tif,buildings83,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
UCMerced_LandUse/Images/buildings/buildings85.tif,buildings85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings90.tif,buildings90,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings93.tif,buildings93,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
UCMerced_LandUse/Images/buildings/buildings95.tif,buildings95,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1
UCMerced_LandUse/Images/buildings/buildings96.tif,buildings96,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1
UCMerced_LandUse/Images/buildings/buildings97.tif,buildings97,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings98.tif,buildings98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/buildings/buildings99.tif,buildings99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
UCMerced_LandUse/Images/chaparral/chaparral00.tif,chaparral00,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral04.tif,chaparral04,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
UCMerced_LandUse/Images/chaparral/chaparral08.tif,chaparral08,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral12.tif,chaparral12,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
UCMerced_LandUse/Images/chaparral/chaparral16.tif,chaparral16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
UCMerced_LandUse/Images/chaparral/chaparral18.tif,chaparral18,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral20.tif,chaparral20,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
UCMerced_LandUse/Images/chaparral/chaparral22.tif,chaparral22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
UCMerced_LandUse/Images/chaparral/chaparral24.tif,chaparral24,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral25.tif,chaparral25,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
UCMerced_LandUse/Images/chaparral/chaparral26.tif,chaparral26,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral27.tif,chaparral27,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
UCMerced_LandUse/Images/chaparral/chaparral28.tif,chaparral28,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
UCMerced_LandUse/Images/chaparral/chaparral29.tif,chaparral29,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral30.tif,chaparral30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
UCMerced_LandUse/Images/chaparral/chaparral31.tif,chaparral31,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral32.tif,chaparral32,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral33.tif,chaparral33,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral34.tif,chaparral34,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/chaparral/chaparral35.tif,chaparral35,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral36.tif,chaparral36,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1
UCMerced_LandUse/Images/chaparral/chaparral37.tif,chaparral37,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1
UCMerced_LandUse/Images/chaparral/chaparral38.tif,chaparral38,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0
UCMerced_LandUse/Images/chaparral/chaparral39.tif,chaparral39,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0
UCMerced_LandUse/Images/chaparral/chaparral40.tif,chaparral40,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0
UCMerced_LandUse/Images/chaparral/chaparral41.tif,chaparral41,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral42.tif,chaparral42,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral43.tif,chaparral43,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral44.tif,chaparral44,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
UCMerced_LandUse/Images/chaparral/chaparral45.tif,chaparral45,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1
UCMerced_LandUse/Images/chaparral/chaparral46.tif,chaparral46,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
UCMerced_LandUse/Images/chaparral/chaparral47.tif,chaparral47,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral48.tif,chaparral48,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral49.tif,chaparral49,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
UCMerced_LandUse/Images/chaparral/chaparral50.tif,chaparral50,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral51.tif,chaparral51,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral52.tif,chaparral52,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral53.tif,chaparral53,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/chaparral/chaparral54.tif,chaparral54,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0
UCMerced_LandUse/Images/chaparral/chaparral55.tif,chaparral55,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral56.tif,chaparral56,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
UCMerced_LandUse/Images/chaparral/chaparral57.tif,chaparral57,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
UCMerced_LandUse/Images/chaparral/chaparral58.tif,chaparral58,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
UCMerced_LandUse/Images/chaparral/chaparral59.tif,chaparral59,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1
UCMerced_LandUse/Images/chaparral/chaparral61.tif,chaparral61,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral62.tif,chaparral62,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
UCMerced_LandUse/Images/chaparral/chaparral63.tif,chaparral63,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
UCMerced_LandUse/Images/chaparral/chaparral64.tif,chaparral64,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral65.tif,chaparral65,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
UCMerced_LandUse/Images/chaparral/chaparral66.tif,chaparral66,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral67.tif,chaparral67,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral68.tif,chaparral68,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
UCMerced_LandUse/Images/chaparral/chaparral69.tif,chaparral69,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral70.tif,chaparral70,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
UCMerced_LandUse/Images/chaparral/chaparral71.tif,chaparral71,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
UCMerced_LandUse/Images/chaparral/chaparral72.tif,chaparral72,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
